Order ID,Order Date,Customer ID,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,City
ORD-1687,2024-07-26,CUST-79,Laptops - Model 48,Technology,Laptops,436.61,9,0.19,82.52,West,Houston
ORD-1688,2024-01-27,CUST-239,Chairs - Model 4,Furniture,Chairs,343.05,7,0.08,60.44,West,New York
ORD-1689,2024-03-23,CUST-224,Phones - Model 17,Technology,Phones,58.11,3,0.36,8.26,West,Houston
ORD-1690,2024-02-02,CUST-81,Bookcases - Model 36,Furniture,Bookcases,303.75,6,0.01,54.47,West,New York
ORD-1691,2024-08-17,CUST-234,Chairs - Model 10,Furniture,Chairs,298.61,2,0.11,37.01,East,New York
ORD-1692,2024-10-04,CUST-130,Phones - Model 3,Technology,Phones,77.57,2,0.21,6.3,West,Chicago
ORD-1693,2024-11-01,CUST-40,Tables - Model 21,Furniture,Tables,183.86,5,0.31,15.72,South,Phoenix
ORD-1694,2024-07-29,CUST-290,Accessories - Model 29,Technology,Accessories,156.27,5,0.09,34.17,West,New York
ORD-1695,2024-08-20,CUST-75,Pens - Model 15,Office Supplies,Pens,187.34,3,0.24,19.08,Central,Los Angeles
ORD-1696,2024-11-10,CUST-36,Tables - Model 12,Furniture,Tables,451.0,3,0.13,77.78,Central,Phoenix
ORD-1697,2024-07-03,CUST-115,Phones - Model 8,Technology,Phones,458.01,4,0.46,47.2,South,Los Angeles
ORD-1698,2024-09-04,CUST-299,Binders - Model 28,Office Supplies,Binders,451.82,5,0.07,124.29,East,Phoenix
ORD-1699,2024-01-04,CUST-102,Bookcases - Model 19,Furniture,Bookcases,107.7,4,0.49,12.71,East,New York
ORD-1700,2024-05-07,CUST-56,Pens - Model 45,Office Supplies,Pens,242.11,1,0.28,27.16,West,Chicago
ORD-1701,2024-08-18,CUST-95,Accessories - Model 8,Technology,Accessories,107.87,1,0.11,15.85,East,Chicago
ORD-1702,2024-03-18,CUST-76,Phones - Model 38,Technology,Phones,339.26,7,0.23,27.09,West,Chicago
ORD-1703,2024-06-28,CUST-167,Bookcases - Model 6,Furniture,Bookcases,109.22,8,0.23,23.32,Central,Chicago
ORD-1704,2024-04-03,CUST-1,Accessories - Model 37,Technology,Accessories,135.64,5,0.2,29.65,Central,New York
ORD-1705,2024-01-08,CUST-229,Binders - Model 1,Office Supplies,Binders,384.66,9,0.49,53.14,South,Chicago
ORD-1706,2024-07-30,CUST-103,Tables - Model 31,Furniture,Tables,395.2,4,0.21,44.65,South,Houston
ORD-1707,2024-02-21,CUST-259,Accessories - Model 49,Technology,Accessories,409.47,2,0.14,48.44,Central,Houston
ORD-1708,2024-09-04,CUST-142,Paper - Model 37,Office Supplies,Paper,360.79,6,0.07,90.57,East,Houston
ORD-1709,2024-05-13,CUST-28,Binders - Model 44,Office Supplies,Binders,477.47,6,0.38,79.5,West,New York
ORD-1710,2024-10-27,CUST-232,Paper - Model 23,Office Supplies,Paper,43.24,2,0.12,8.13,West,Chicago
ORD-1711,2024-07-24,CUST-3,Laptops - Model 30,Technology,Laptops,374.47,7,0.46,31.68,Central,Houston
ORD-1712,2024-08-25,CUST-13,Phones - Model 14,Technology,Phones,437.65,8,0.37,32.4,South,Houston
ORD-1713,2024-02-21,CUST-148,Laptops - Model 42,Technology,Laptops,176.44,6,0.36,22.8,Central,Houston
ORD-1714,2024-05-31,CUST-73,Phones - Model 46,Technology,Phones,250.72,2,0.36,22.17,West,Los Angeles
ORD-1715,2024-03-26,CUST-133,Laptops - Model 26,Technology,Laptops,220.33,8,0.39,21.36,South,Phoenix
ORD-1716,2024-06-10,CUST-88,Bookcases - Model 42,Furniture,Bookcases,487.25,9,0.37,33.02,East,Phoenix
ORD-1717,2024-12-16,CUST-128,Accessories - Model 10,Technology,Accessories,173.2,7,0.25,31.49,East,New York
ORD-1718,2024-06-12,CUST-182,Accessories - Model 17,Technology,Accessories,97.55,2,0.14,19.73,South,New York
ORD-1719,2024-05-31,CUST-93,Binders - Model 5,Office Supplies,Binders,260.53,6,0.45,32.41,West,New York
ORD-1720,2024-03-13,CUST-243,Phones - Model 16,Technology,Phones,265.06,5,0.39,44.84,East,New York
ORD-1721,2024-08-18,CUST-17,Pens - Model 15,Office Supplies,Pens,276.66,2,0.1,55.5,West,New York
ORD-1722,2024-01-06,CUST-93,Pens - Model 3,Office Supplies,Pens,53.42,7,0.18,10.07,South,Houston
ORD-1723,2024-05-17,CUST-298,Accessories - Model 29,Technology,Accessories,195.71,1,0.44,30.69,Central,Chicago
ORD-1724,2024-06-14,CUST-179,Binders - Model 48,Office Supplies,Binders,67.05,1,0.49,5.28,West,Phoenix
ORD-1725,2024-06-15,CUST-86,Bookcases - Model 2,Furniture,Bookcases,68.0,10,0.4,5.96,West,Chicago
ORD-1726,2024-05-29,CUST-256,Paper - Model 33,Office Supplies,Paper,420.84,9,0.11,89.63,South,Los Angeles
ORD-1727,2024-03-17,CUST-122,Paper - Model 14,Office Supplies,Paper,296.54,2,0.31,31.76,East,Houston
ORD-1728,2024-08-11,CUST-254,Bookcases - Model 30,Furniture,Bookcases,208.6,2,0.25,16.32,South,Houston
ORD-1729,2024-03-23,CUST-193,Chairs - Model 33,Furniture,Chairs,349.54,3,0.46,28.15,South,Phoenix
ORD-1730,2024-10-13,CUST-93,Pens - Model 5,Office Supplies,Pens,182.99,7,0.04,48.09,South,New York
ORD-1731,2024-12-19,CUST-1,Paper - Model 38,Office Supplies,Paper,353.71,4,0.47,19.07,South,Houston
ORD-1732,2024-06-08,CUST-190,Tables - Model 26,Furniture,Tables,41.75,4,0.32,6.79,South,Phoenix
ORD-1733,2024-12-26,CUST-254,Chairs - Model 27,Furniture,Chairs,62.98,6,0.11,12.15,South,Phoenix
ORD-1734,2024-08-06,CUST-129,Laptops - Model 26,Technology,Laptops,51.17,4,0.26,7.59,East,Phoenix
ORD-1735,2024-06-06,CUST-148,Tables - Model 50,Furniture,Tables,236.16,8,0.31,48.59,Central,Phoenix
ORD-1736,2024-02-29,CUST-166,Laptops - Model 26,Technology,Laptops,242.25,9,0.28,20.46,Central,New York
ORD-1737,2024-03-08,CUST-29,Laptops - Model 26,Technology,Laptops,158.85,3,0.14,18.31,West,Phoenix
ORD-1738,2024-10-15,CUST-67,Paper - Model 50,Office Supplies,Paper,99.13,9,0.02,20.83,Central,New York
ORD-1739,2024-03-30,CUST-255,Laptops - Model 40,Technology,Laptops,322.78,10,0.27,30.25,West,Los Angeles
ORD-1740,2024-10-29,CUST-216,Paper - Model 5,Office Supplies,Paper,394.36,8,0.47,32.07,East,Chicago
ORD-1741,2024-06-13,CUST-295,Laptops - Model 46,Technology,Laptops,58.47,2,0.09,14.4,West,Chicago
ORD-1742,2024-05-14,CUST-297,Bookcases - Model 3,Furniture,Bookcases,123.88,1,0.08,12.44,Central,Los Angeles
ORD-1743,2024-03-07,CUST-158,Laptops - Model 15,Technology,Laptops,222.44,3,0.46,18.73,East,Phoenix
ORD-1744,2024-07-28,CUST-156,Phones - Model 46,Technology,Phones,178.2,10,0.38,13.75,Central,Los Angeles
ORD-1745,2024-08-12,CUST-289,Binders - Model 42,Office Supplies,Binders,467.28,6,0.29,37.7,South,Chicago
ORD-1746,2024-03-28,CUST-99,Tables - Model 46,Furniture,Tables,40.5,8,0.2,3.83,West,Chicago
ORD-1747,2024-11-28,CUST-241,Binders - Model 24,Office Supplies,Binders,81.89,7,0.24,9.94,South,Houston
ORD-1748,2024-07-27,CUST-143,Pens - Model 16,Office Supplies,Pens,307.59,3,0.33,31.31,West,Los Angeles
ORD-1749,2024-04-11,CUST-88,Laptops - Model 26,Technology,Laptops,385.74,6,0.34,60.47,Central,Chicago
ORD-1750,2024-08-12,CUST-282,Paper - Model 25,Office Supplies,Paper,375.89,8,0.16,50.98,East,Los Angeles
ORD-1751,2024-05-21,CUST-277,Laptops - Model 45,Technology,Laptops,70.49,1,0.5,7.22,Central,Los Angeles
ORD-1752,2024-10-17,CUST-37,Pens - Model 21,Office Supplies,Pens,206.44,9,0.47,31.11,South,New York
ORD-1753,2024-08-16,CUST-13,Pens - Model 23,Office Supplies,Pens,326.96,10,0.42,49.61,West,New York
ORD-1754,2024-01-03,CUST-233,Phones - Model 37,Technology,Phones,31.15,3,0.32,3.4,West,Phoenix
ORD-1755,2024-01-10,CUST-267,Accessories - Model 45,Technology,Accessories,82.79,9,0.14,16.38,West,Phoenix
ORD-1756,2024-04-08,CUST-88,Paper - Model 48,Office Supplies,Paper,200.38,1,0.18,19.34,Central,Chicago
ORD-1757,2024-01-02,CUST-177,Bookcases - Model 35,Furniture,Bookcases,303.73,3,0.37,29.35,West,Phoenix
ORD-1758,2024-10-18,CUST-232,Pens - Model 15,Office Supplies,Pens,293.73,3,0.09,32.35,West,Houston
ORD-1759,2024-05-16,CUST-207,Binders - Model 38,Office Supplies,Binders,412.43,1,0.0,50.35,Central,Phoenix
ORD-1760,2024-07-01,CUST-203,Chairs - Model 44,Furniture,Chairs,122.64,3,0.2,19.6,West,Los Angeles
ORD-1761,2024-09-10,CUST-183,Laptops - Model 11,Technology,Laptops,18.82,2,0.44,1.45,Central,Los Angeles
ORD-1762,2024-02-24,CUST-170,Bookcases - Model 21,Furniture,Bookcases,59.97,6,0.01,12.75,East,Houston
ORD-1763,2024-01-09,CUST-218,Pens - Model 21,Office Supplies,Pens,347.6,7,0.41,58.02,East,New York
ORD-1764,2024-11-28,CUST-200,Binders - Model 17,Office Supplies,Binders,326.96,9,0.04,80.48,East,New York
ORD-1765,2024-04-25,CUST-226,Binders - Model 28,Office Supplies,Binders,162.15,5,0.44,23.82,East,New York
ORD-1766,2024-09-26,CUST-133,Tables - Model 13,Furniture,Tables,388.55,5,0.43,29.81,West,New York
ORD-1767,2024-04-07,CUST-34,Chairs - Model 33,Furniture,Chairs,376.66,10,0.27,65.39,East,Chicago
ORD-1768,2024-07-04,CUST-179,Paper - Model 46,Office Supplies,Paper,197.11,9,0.27,26.1,West,Houston
ORD-1769,2024-10-31,CUST-297,Accessories - Model 44,Technology,Accessories,145.43,2,0.23,33.15,Central,Houston
ORD-1770,2024-01-15,CUST-196,Accessories - Model 26,Technology,Accessories,297.72,10,0.14,71.79,West,Houston
ORD-1771,2024-06-13,CUST-32,Binders - Model 28,Office Supplies,Binders,51.64,5,0.02,9.37,West,New York
ORD-1772,2024-04-07,CUST-112,Paper - Model 25,Office Supplies,Paper,311.56,2,0.39,52.58,South,Chicago
ORD-1773,2024-10-15,CUST-228,Binders - Model 50,Office Supplies,Binders,38.03,2,0.48,2.86,East,Phoenix
ORD-1774,2024-09-08,CUST-239,Phones - Model 18,Technology,Phones,351.6,2,0.36,40.38,Central,Chicago
ORD-1775,2024-01-11,CUST-32,Bookcases - Model 40,Furniture,Bookcases,353.33,9,0.4,43.15,West,Houston
ORD-1776,2024-06-07,CUST-131,Bookcases - Model 29,Furniture,Bookcases,386.94,2,0.28,42.51,South,Phoenix
ORD-1777,2024-04-19,CUST-60,Phones - Model 7,Technology,Phones,131.32,1,0.36,21.49,Central,Houston
ORD-1778,2024-08-14,CUST-28,Accessories - Model 43,Technology,Accessories,155.58,7,0.45,11.23,Central,Chicago
ORD-1779,2024-02-01,CUST-62,Tables - Model 6,Furniture,Tables,260.74,4,0.26,55.4,West,Phoenix
ORD-1780,2024-12-24,CUST-201,Pens - Model 1,Office Supplies,Pens,176.36,3,0.01,26.95,West,Los Angeles
ORD-1781,2024-07-07,CUST-136,Bookcases - Model 20,Furniture,Bookcases,136.83,8,0.4,13.98,Central,New York
ORD-1782,2024-05-08,CUST-19,Laptops - Model 1,Technology,Laptops,95.67,2,0.02,20.59,Central,Houston
ORD-1783,2024-03-21,CUST-98,Binders - Model 40,Office Supplies,Binders,198.17,8,0.03,25.04,South,Houston
ORD-1784,2024-11-09,CUST-131,Pens - Model 30,Office Supplies,Pens,183.7,2,0.28,13.94,South,Chicago
ORD-1785,2024-06-07,CUST-145,Tables - Model 44,Furniture,Tables,186.82,6,0.26,19.91,East,Phoenix
ORD-1786,2024-06-21,CUST-159,Chairs - Model 1,Furniture,Chairs,302.53,5,0.35,42.54,Central,Phoenix
ORD-1787,2024-08-22,CUST-217,Accessories - Model 47,Technology,Accessories,128.76,2,0.42,21.26,Central,Phoenix
ORD-1788,2024-09-19,CUST-197,Bookcases - Model 42,Furniture,Bookcases,284.77,4,0.46,31.75,Central,Phoenix
ORD-1789,2024-05-12,CUST-229,Bookcases - Model 10,Furniture,Bookcases,448.5,10,0.05,56.96,West,Phoenix
ORD-1790,2024-05-15,CUST-92,Accessories - Model 46,Technology,Accessories,189.61,3,0.09,23.53,East,New York
ORD-1791,2024-10-25,CUST-121,Phones - Model 41,Technology,Phones,143.02,4,0.14,13.83,East,New York
ORD-1792,2024-07-11,CUST-240,Phones - Model 39,Technology,Phones,240.08,9,0.1,62.28,West,Chicago
ORD-1793,2024-01-19,CUST-103,Tables - Model 1,Furniture,Tables,166.72,2,0.32,18.49,Central,Chicago
ORD-1794,2024-07-31,CUST-33,Chairs - Model 22,Furniture,Chairs,15.45,4,0.41,1.37,Central,Phoenix
ORD-1795,2024-06-13,CUST-58,Paper - Model 27,Office Supplies,Paper,394.55,8,0.17,65.07,Central,Chicago
ORD-1796,2024-12-15,CUST-270,Bookcases - Model 6,Furniture,Bookcases,481.66,9,0.47,67.73,Central,Houston
ORD-1797,2024-01-04,CUST-55,Binders - Model 23,Office Supplies,Binders,468.63,4,0.38,83.56,Central,New York
ORD-1798,2024-09-06,CUST-277,Chairs - Model 33,Furniture,Chairs,204.65,8,0.13,20.49,East,Houston
ORD-1799,2024-06-30,CUST-46,Phones - Model 37,Technology,Phones,120.54,3,0.27,15.26,West,Chicago
ORD-1800,2024-11-05,CUST-232,Bookcases - Model 12,Furniture,Bookcases,378.75,2,0.46,36.26,West,Houston
ORD-1801,2024-09-06,CUST-178,Accessories - Model 42,Technology,Accessories,56.6,4,0.17,13.72,Central,Los Angeles
ORD-1802,2024-09-12,CUST-76,Paper - Model 13,Office Supplies,Paper,477.04,2,0.09,84.57,East,Phoenix
ORD-1803,2024-04-13,CUST-67,Chairs - Model 43,Furniture,Chairs,138.92,9,0.13,18.38,South,Phoenix
ORD-1804,2024-10-06,CUST-112,Accessories - Model 46,Technology,Accessories,41.29,7,0.3,4.07,Central,Houston
ORD-1805,2024-10-31,CUST-14,Bookcases - Model 23,Furniture,Bookcases,455.43,9,0.41,75.58,East,Chicago
ORD-1806,2024-02-22,CUST-73,Binders - Model 27,Office Supplies,Binders,180.05,1,0.44,14.86,West,Chicago
ORD-1807,2024-05-05,CUST-186,Phones - Model 18,Technology,Phones,336.28,4,0.16,78.88,East,Phoenix
ORD-1808,2024-06-02,CUST-241,Laptops - Model 10,Technology,Laptops,456.7,9,0.31,52.69,East,Los Angeles
ORD-1809,2024-09-01,CUST-158,Tables - Model 21,Furniture,Tables,262.83,8,0.38,22.86,South,Chicago
ORD-1810,2024-10-27,CUST-179,Bookcases - Model 29,Furniture,Bookcases,474.48,9,0.23,78.05,West,Houston
ORD-1811,2024-07-26,CUST-23,Tables - Model 4,Furniture,Tables,357.0,6,0.11,42.14,West,Los Angeles
ORD-1812,2024-11-27,CUST-29,Phones - Model 38,Technology,Phones,330.26,1,0.39,21.95,West,Chicago
ORD-1813,2024-01-13,CUST-103,Pens - Model 1,Office Supplies,Pens,306.2,7,0.46,21.03,Central,Los Angeles
ORD-1814,2024-08-27,CUST-206,Tables - Model 1,Furniture,Tables,397.92,1,0.12,70.02,Central,Phoenix
ORD-1815,2024-11-25,CUST-272,Pens - Model 16,Office Supplies,Pens,149.55,5,0.36,17.27,Central,Chicago
ORD-1816,2024-08-16,CUST-289,Paper - Model 27,Office Supplies,Paper,358.67,8,0.38,27.0,South,Phoenix
ORD-1817,2024-11-29,CUST-277,Tables - Model 50,Furniture,Tables,394.47,7,0.06,106.58,East,Chicago
ORD-1818,2024-07-03,CUST-249,Paper - Model 33,Office Supplies,Paper,301.32,8,0.36,47.59,Central,Los Angeles
ORD-1819,2024-09-01,CUST-211,Paper - Model 26,Office Supplies,Paper,348.58,1,0.0,101.27,South,Chicago
ORD-1820,2024-03-26,CUST-127,Chairs - Model 4,Furniture,Chairs,66.07,7,0.48,8.23,Central,Houston
ORD-1821,2024-05-03,CUST-292,Binders - Model 46,Office Supplies,Binders,141.52,10,0.38,25.72,West,Chicago
ORD-1822,2024-01-29,CUST-177,Laptops - Model 46,Technology,Laptops,130.59,8,0.19,22.17,Central,Los Angeles
ORD-1823,2024-12-09,CUST-132,Accessories - Model 8,Technology,Accessories,29.1,9,0.1,4.99,East,Los Angeles
ORD-1824,2024-11-10,CUST-248,Laptops - Model 34,Technology,Laptops,154.89,2,0.13,17.77,West,Los Angeles
ORD-1825,2024-11-24,CUST-255,Pens - Model 27,Office Supplies,Pens,73.72,3,0.29,9.17,East,Los Angeles
ORD-1826,2024-02-26,CUST-248,Chairs - Model 37,Furniture,Chairs,70.39,1,0.16,15.33,East,Houston
ORD-1827,2024-02-04,CUST-90,Phones - Model 5,Technology,Phones,490.41,5,0.42,69.0,East,Chicago
ORD-1828,2024-01-22,CUST-241,Pens - Model 14,Office Supplies,Pens,344.69,3,0.43,57.77,West,Los Angeles
ORD-1829,2024-09-15,CUST-55,Bookcases - Model 14,Furniture,Bookcases,394.58,2,0.47,58.6,Central,Phoenix
ORD-1830,2024-10-10,CUST-86,Chairs - Model 11,Furniture,Chairs,23.08,5,0.45,2.7,West,Houston
ORD-1831,2024-02-27,CUST-152,Binders - Model 7,Office Supplies,Binders,195.75,5,0.11,20.97,East,Los Angeles
ORD-1832,2024-07-08,CUST-188,Paper - Model 47,Office Supplies,Paper,179.91,5,0.35,18.83,East,Phoenix
ORD-1833,2024-07-16,CUST-124,Chairs - Model 50,Furniture,Chairs,92.32,3,0.22,8.18,Central,Phoenix
ORD-1834,2024-10-19,CUST-145,Chairs - Model 9,Furniture,Chairs,464.76,1,0.47,29.85,South,Phoenix
ORD-1835,2024-04-03,CUST-42,Chairs - Model 29,Furniture,Chairs,205.89,10,0.06,40.13,South,Los Angeles
ORD-1836,2024-05-16,CUST-203,Laptops - Model 7,Technology,Laptops,114.02,3,0.37,14.06,East,Chicago
ORD-1837,2024-08-22,CUST-239,Accessories - Model 44,Technology,Accessories,16.29,1,0.46,1.04,West,Houston
ORD-1838,2024-10-15,CUST-184,Binders - Model 50,Office Supplies,Binders,170.19,6,0.31,14.83,South,New York
ORD-1839,2024-08-07,CUST-36,Paper - Model 3,Office Supplies,Paper,382.39,7,0.36,50.53,Central,Los Angeles
ORD-1840,2024-08-15,CUST-203,Chairs - Model 38,Furniture,Chairs,117.63,4,0.09,22.25,Central,Houston
ORD-1841,2024-06-07,CUST-249,Paper - Model 2,Office Supplies,Paper,48.69,5,0.24,11.01,South,New York
ORD-1842,2024-01-25,CUST-67,Tables - Model 18,Furniture,Tables,313.95,10,0.41,24.87,South,Phoenix
ORD-1843,2024-09-27,CUST-87,Chairs - Model 43,Furniture,Chairs,490.63,2,0.4,38.34,Central,Phoenix
ORD-1844,2024-06-24,CUST-204,Laptops - Model 2,Technology,Laptops,394.91,6,0.35,30.57,South,New York
ORD-1845,2024-09-26,CUST-132,Bookcases - Model 48,Furniture,Bookcases,57.14,8,0.18,13.96,South,Los Angeles
ORD-1846,2024-12-02,CUST-175,Bookcases - Model 26,Furniture,Bookcases,447.05,6,0.04,117.93,Central,New York
ORD-1847,2024-12-09,CUST-115,Bookcases - Model 18,Furniture,Bookcases,294.53,8,0.49,16.47,South,Phoenix
ORD-1848,2024-03-10,CUST-84,Accessories - Model 35,Technology,Accessories,324.83,7,0.06,64.71,Central,Chicago
ORD-1849,2024-10-24,CUST-61,Paper - Model 19,Office Supplies,Paper,73.59,3,0.16,6.77,South,Los Angeles
ORD-1850,2024-10-20,CUST-90,Accessories - Model 34,Technology,Accessories,154.09,9,0.43,19.96,East,New York
ORD-1851,2024-09-05,CUST-214,Accessories - Model 36,Technology,Accessories,461.5,2,0.48,28.91,South,Houston
ORD-1852,2024-12-18,CUST-132,Accessories - Model 7,Technology,Accessories,327.15,8,0.31,31.94,East,Phoenix
ORD-1853,2024-10-20,CUST-230,Chairs - Model 6,Furniture,Chairs,288.91,6,0.33,33.79,East,Houston
ORD-1854,2024-11-18,CUST-156,Bookcases - Model 22,Furniture,Bookcases,133.33,4,0.21,31.07,South,Chicago
ORD-1855,2024-03-23,CUST-133,Chairs - Model 42,Furniture,Chairs,467.94,6,0.03,76.91,East,Los Angeles
ORD-1856,2024-09-10,CUST-112,Laptops - Model 16,Technology,Laptops,450.64,3,0.36,44.28,Central,Chicago
ORD-1857,2024-05-21,CUST-261,Accessories - Model 45,Technology,Accessories,101.06,1,0.13,20.27,South,New York
ORD-1858,2024-07-06,CUST-178,Pens - Model 1,Office Supplies,Pens,93.26,7,0.13,16.29,Central,New York
ORD-1859,2024-09-15,CUST-134,Bookcases - Model 9,Furniture,Bookcases,371.15,3,0.14,42.08,South,Los Angeles
ORD-1860,2024-01-24,CUST-99,Bookcases - Model 4,Furniture,Bookcases,178.26,8,0.25,21.76,West,Chicago
ORD-1861,2024-03-29,CUST-244,Paper - Model 45,Office Supplies,Paper,267.98,5,0.25,32.03,South,New York
ORD-1862,2024-03-06,CUST-88,Tables - Model 14,Furniture,Tables,155.54,1,0.49,20.7,West,Houston
ORD-1863,2024-09-03,CUST-211,Bookcases - Model 41,Furniture,Bookcases,325.92,10,0.12,44.56,East,Phoenix
ORD-1864,2024-07-06,CUST-212,Laptops - Model 4,Technology,Laptops,432.34,2,0.04,72.23,Central,Los Angeles
ORD-1865,2024-12-04,CUST-13,Laptops - Model 8,Technology,Laptops,236.57,3,0.23,49.41,South,New York
ORD-1866,2024-08-30,CUST-300,Laptops - Model 24,Technology,Laptops,64.48,1,0.22,13.65,West,Los Angeles
ORD-1867,2024-04-19,CUST-291,Tables - Model 15,Furniture,Tables,254.39,10,0.34,26.6,Central,Phoenix
ORD-1868,2024-12-23,CUST-284,Laptops - Model 10,Technology,Laptops,232.36,3,0.35,21.74,West,Chicago
ORD-1869,2024-06-06,CUST-277,Phones - Model 47,Technology,Phones,198.32,1,0.42,18.7,South,Phoenix
ORD-1870,2024-05-12,CUST-35,Accessories - Model 12,Technology,Accessories,109.99,6,0.01,25.77,South,New York
ORD-1871,2024-04-08,CUST-111,Binders - Model 6,Office Supplies,Binders,294.53,3,0.33,54.09,South,Los Angeles
ORD-1872,2024-09-11,CUST-138,Tables - Model 3,Furniture,Tables,154.51,10,0.16,34.18,West,Phoenix
ORD-1873,2024-01-17,CUST-49,Chairs - Model 37,Furniture,Chairs,383.63,5,0.42,47.92,West,New York
ORD-1874,2024-01-10,CUST-47,Bookcases - Model 25,Furniture,Bookcases,42.48,7,0.34,7.95,Central,New York
ORD-1875,2024-06-07,CUST-203,Laptops - Model 26,Technology,Laptops,161.42,6,0.15,39.77,West,Chicago
ORD-1876,2024-04-16,CUST-8,Binders - Model 10,Office Supplies,Binders,413.76,1,0.45,43.23,Central,Chicago
ORD-1877,2024-08-03,CUST-56,Laptops - Model 5,Technology,Laptops,87.4,9,0.31,9.22,Central,Los Angeles
ORD-1878,2024-09-25,CUST-28,Pens - Model 36,Office Supplies,Pens,439.62,8,0.16,110.04,Central,Houston
ORD-1879,2024-01-11,CUST-202,Paper - Model 2,Office Supplies,Paper,62.3,10,0.02,13.02,Central,Los Angeles
ORD-1880,2024-08-30,CUST-72,Chairs - Model 30,Furniture,Chairs,152.81,10,0.47,21.07,South,Chicago
ORD-1881,2024-05-14,CUST-177,Phones - Model 12,Technology,Phones,69.22,10,0.26,12.34,West,Phoenix
ORD-1882,2024-04-04,CUST-148,Laptops - Model 27,Technology,Laptops,325.66,4,0.05,89.18,East,New York
ORD-1883,2024-07-23,CUST-55,Bookcases - Model 34,Furniture,Bookcases,236.29,5,0.26,25.4,South,Phoenix
ORD-1884,2024-01-16,CUST-132,Pens - Model 4,Office Supplies,Pens,499.79,2,0.15,100.67,South,New York
ORD-1885,2024-05-17,CUST-160,Chairs - Model 14,Furniture,Chairs,77.28,6,0.44,6.64,Central,Chicago
ORD-1886,2024-09-10,CUST-220,Bookcases - Model 46,Furniture,Bookcases,492.8,8,0.43,83.48,South,Chicago
ORD-1887,2024-09-02,CUST-244,Phones - Model 41,Technology,Phones,482.62,1,0.32,92.96,South,Houston
ORD-1888,2024-01-24,CUST-300,Phones - Model 19,Technology,Phones,396.88,4,0.14,51.28,South,Chicago
ORD-1889,2024-08-13,CUST-132,Pens - Model 33,Office Supplies,Pens,327.67,9,0.17,61.03,West,Houston
ORD-1890,2024-04-25,CUST-28,Tables - Model 17,Furniture,Tables,22.81,1,0.36,1.7,East,Phoenix
ORD-1891,2024-06-11,CUST-282,Pens - Model 41,Office Supplies,Pens,207.19,5,0.0,30.31,Central,Chicago
ORD-1892,2024-03-27,CUST-103,Pens - Model 26,Office Supplies,Pens,249.03,7,0.48,23.19,West,Los Angeles
ORD-1893,2024-11-28,CUST-175,Phones - Model 46,Technology,Phones,26.04,8,0.12,6.46,East,Los Angeles
ORD-1894,2024-01-28,CUST-87,Laptops - Model 40,Technology,Laptops,317.94,4,0.08,76.77,South,Chicago
ORD-1895,2024-05-28,CUST-34,Laptops - Model 17,Technology,Laptops,233.07,3,0.02,40.33,East,Houston
ORD-1896,2024-09-25,CUST-58,Accessories - Model 28,Technology,Accessories,328.56,3,0.22,74.31,South,Phoenix
ORD-1897,2024-11-16,CUST-299,Laptops - Model 49,Technology,Laptops,386.19,6,0.2,66.75,South,Chicago
ORD-1898,2024-12-06,CUST-21,Accessories - Model 50,Technology,Accessories,283.7,10,0.15,29.96,East,Chicago
ORD-1899,2024-11-09,CUST-107,Tables - Model 17,Furniture,Tables,119.44,8,0.02,13.74,Central,New York
ORD-1900,2024-05-04,CUST-274,Paper - Model 19,Office Supplies,Paper,433.71,5,0.34,60.23,Central,New York
ORD-1901,2024-01-15,CUST-288,Accessories - Model 48,Technology,Accessories,469.2,2,0.1,99.12,South,New York
ORD-1902,2024-06-01,CUST-156,Tables - Model 46,Furniture,Tables,248.16,2,0.21,41.33,East,Houston
ORD-1903,2024-04-27,CUST-295,Laptops - Model 23,Technology,Laptops,176.6,1,0.3,13.09,West,New York
ORD-1904,2024-09-09,CUST-69,Pens - Model 4,Office Supplies,Pens,240.8,2,0.42,30.91,East,Chicago
ORD-1905,2024-08-26,CUST-296,Pens - Model 29,Office Supplies,Pens,59.19,1,0.26,7.29,South,Los Angeles
ORD-1906,2024-05-28,CUST-32,Paper - Model 19,Office Supplies,Paper,430.31,8,0.04,47.43,Central,Los Angeles
ORD-1907,2024-04-29,CUST-225,Chairs - Model 12,Furniture,Chairs,172.84,7,0.17,34.9,South,Houston
ORD-1908,2024-06-06,CUST-281,Binders - Model 2,Office Supplies,Binders,134.5,5,0.03,36.93,Central,New York
ORD-1909,2024-01-12,CUST-54,Paper - Model 35,Office Supplies,Paper,457.82,4,0.32,73.87,East,Phoenix
ORD-1910,2024-02-18,CUST-78,Phones - Model 25,Technology,Phones,253.16,9,0.27,35.98,Central,Phoenix
ORD-1911,2024-04-09,CUST-145,Laptops - Model 41,Technology,Laptops,164.07,6,0.11,18.62,Central,Houston
ORD-1912,2024-10-27,CUST-103,Binders - Model 21,Office Supplies,Binders,233.06,1,0.37,19.15,Central,Houston
ORD-1913,2024-01-06,CUST-240,Pens - Model 40,Office Supplies,Pens,194.86,1,0.01,46.75,East,Chicago
ORD-1914,2024-01-14,CUST-157,Paper - Model 6,Office Supplies,Paper,193.33,2,0.35,31.8,West,New York
ORD-1915,2024-04-08,CUST-298,Tables - Model 25,Furniture,Tables,233.61,4,0.11,28.6,East,Chicago
